SYSTEMSTOP,STREET,CROSS_ST,DIR,POS,ROUTESSTPG,OWLROUTES,CITY,PUBLIC_NAM,CENSUS_TRACT
4498.0,ARCHER,KEDZIE,SWB,NS,62,N62,CHICAGO,Archer & Kedzie,17031580500
2048.0,DIVISION,HALSTED,WB,NS,70,,CHICAGO,Division & Halsted,17031080500
4838.0,FOSTER,LARAMIE,WB,NS,92,,CHICAGO,Foster & Laramie,17031110500
14597.0,DIVISION,CALIFORNIA,WB,FS,70,,CHICAGO,Division & California,17031240900
359.0,ROOSEVELT,ST. LOUIS,WB,NS,12,,CHICAGO,Roosevelt & St. Louis,17031290500
12184.0,103RD STREET,PROSPECT,WB,NS,103,,CHICAGO,103rd Street & Prospect,17031720200
11494.0,PETERSON,LINCOLN,WB,NS,84,,CHICAGO,Peterson & Lincoln,17031020700
4929.0,IRVING PARK,PINE GROVE,WB,MT,"135,148",,CHICAGO,Irving Park & Pine Grove,17031031400
13180.0,ARMITAGE,CLARK,WB,FS,73,,CHICAGO,Armitage & Clark,17031071400
13050.0,59TH STREET,WENTWORTH,WB,NS,59,,CHICAGO,59th Street & Wentworth,17031680100
15938.0,ROOSEVELT,CENTRAL PARK,WB,FS,12,,CHICAGO,Roosevelt & Central Park,17031290600
12565.0,ADDISON,DAMEN,WB,NS,152,,CHICAGO,Addison & Damen,17031050600
5584.0,MILWAUKEE,BERTEAU,NWB,NS,56,,CHICAGO,Milwaukee & Berteau,17031150200
3685.0,HALSTED,83RD STREET,SB,NS,8A,,CHICAGO,Halsted & 83rd Street,17031710800
3802.0,LAWRENCE,KEDZIE,WB,NS,81,N81,CHICAGO,Lawrence & Kedzie,17031140100
7145.0,47TH STREET,DREXEL,WB,FS,47,,CHICAGO,47th Street & Drexel,17031390300
2909.0,111TH STREET,MICHIGAN,WB,FS,111,,CHICAGO,111th Street & Michigan,17031490900
10578.0,55TH STREET,COTTAGE GROVE,WB,NS,55,N55,CHICAGO,55th Street & Cottage Grove,17031410500
15173.0,16TH STREET,KEELER,WB,FS,18,,CHICAGO,16th Street & Keeler,17031290900
11077.0,DIVERSEY,PULASKI,WB,NS,76,,CHICAGO,Diversey & Pulaski,17031210500
971.0,NORTH AVENUE,KOSTNER/GRAND,WB,FS,72,,CHICAGO,North Ave & Kostner/Grand,17031230500
8114.0,47TH STREET,KOSTNER,WB,NT,47,,CHICAGO,47th Street & Kostner,17031570200
14893.0,75TH STREET,SOUTH SHORE,WB,FS,"N5,71,75",,CHICAGO,75th Street & South Shore,17031431400
1030.0,SHERIDAN 6400N,WINTHROP,EB,FS,"136,147,151",0,CHICAGO,Sheridan & Winthrop,17031030100
1684.0,WESTERN,LUNT,NB,NS,49B,,CHICAGO,Western & Lunt,17031020400
8906.0,DAMEN,OGDEN,NB,NS,50,,CHICAGO,Damen & Ogden,17031282900
2509.0,COTTAGE GROVE,49TH STREET,NB,NS,4,N4,CHICAGO,Cottage Grove & 49th Street,17031390400
11215.0,CENTRAL PARK,CERMAK,NB,NS,82,,CHICAGO,Central Park & Cermak,17031300700
11286.0,KIMBALL,CARMEN (north leg),NB,NS,82,,CHICAGO,Kimball & Carmen,17031130500
14227.0,WASHINGTON,STATE,EB,NS,N22,"N22,N62",CHICAGO,Washington & State,17031320200
8054.0,43RD STREET,KING DRIVE,EB,NS,43,,CHICAGO,43rd Street & King Drive,17031380800
17034.0,47TH STREET,COTTAGE GROVE,EB,FS,47,,CHICAGO,47th Street & Cottage Grove,17031390400
538.0,CHICAGO,KEDZIE,EB,NS,66,N66,CHICAGO,Chicago & Kedzie,17031231600
12241.0,106TH STREET,EWING,EB,NS,100,,CHICAGO,106th Street & Ewing,17031520300
567.0,CHICAGO,LARRABEE,EB,FS,66,N66,CHICAGO,Chicago & Larrabee,17031081900
8166.0,47TH STREET,LOOMIS,EB,NS,47,,CHICAGO,47th Street & Loomis,17031611200
2535.0,35TH STREET,COTTAGE GROVE,EB,NS,"4,x4",N4,CHICAGO,35th Street & Cottage Grove,17031351100
9661.0,AUSTIN,ADDISON,NB,NS,91,,CHICAGO,Austin & Addison,17031151200
2408.0,STATE,43RD STREET,SB,NS,29,,CHICAGO,State & 43rd Street,17031380500
14612.0,CALIFORNIA,MADISON,SB,FS,94,,CHICAGO,California & Madison,17031271100
2231.0,KING DRIVE,63RD STREET,SB,FS,3,,CHICAGO,King Drive & 63rd Street,17031690100
5024.0,CLINTON,MADISON,SB,NS,"128,192",,CHICAGO,Clinton & Madison,17031280100
5629.0,IRVING PARK,LAMON,EB,NS,80,,CHICAGO,Irving Park & Lamon,17031150800
396.0,MADISON,LOCKWOOD (west leg),EB,NS,20,N20,CHICAGO,Madison & Lockwood,17031252100
15383.0,HARLEM,DIVERSEY,NB,FS,90,,CHICAGO,Harlem & Diversey,17031180100
15539.0,AUSTIN,WELLINGTON,NB,FS,91,,CHICAGO,Austin & Wellington,17031190400
6186.0,ASHLAND,57TH STREET,NB,NS,9,N9,CHICAGO,Ashland & 57th Street,17031670200
10916.0,RACINE,76TH STREET,NB,FS,"44,75",,CHICAGO,Racine & 76th Street,17031710200
880.0,NORTH AVENUE,HAMLIN (west leg),EB,NS,72,,CHICAGO,North Ave & Hamlin,17031230700
26.0,JACKSON,CENTRAL PARK,EB,FS,126,,CHICAGO,Jackson & Central Park,17031271400
5660.0,IRVING PARK,DAMEN/LINCOLN,EB,NS,80,,CHICAGO,Irving Park & Damen/Lincoln,17031050500
3385.0,63RD STREET,KEELER,EB,NS,63,N63,CHICAGO,63rd Street & Keeler,17031650300
12445.0,119TH STREET,LOOMIS,EB,NT,119,,CHICAGO,119th Street & Loomis,17031530400
15698.0,ADDISON,NARRAGANSETT,EB,FS,152,,CHICAGO,Addison & Narragansett,17031171100
2752.0,79TH STREET,WOOD,EB,NS,79,N79,CHICAGO,79th Street & Wood,17031710500
7661.0,35TH STREET,DAMEN,EB,NS,35,,CHICAGO,35th Street & Damen,17031590500
2889.0,111TH STREET,MICHIGAN,EB,NS,111,,CHICAGO,111th Street & Michigan,17031491400
389.0,MADISON,MENARD,EB,NS,20,N20,CHICAGO,Madison & Menard,17031252100
15789.0,87TH STREET,MORGAN,EB,FS,"24,87",N87,CHICAGO,87th Street & Morgan,17031711400
6987.0,TORRENCE,107TH STREET,NB,MT,71,,CHICAGO,Torrence & 107th Street,17031510400
3523.0,HOWARD,DODGE-CALIFORNIA,WB,NS,97,,EVANSTON,Howard & California/Dodge,
7755.0,PERSHING,WABASH,WB,NS,39,,CHICAGO,Pershing & Wabash,17031351400
12078.0,TOUHY,CALIFORNIA,WB,FS,96,,CHICAGO,Touhy & California,17031020200
14602.0,63RD STREET,KEELER,WB,FS,63,N63,CHICAGO,63rd Street & Keeler,17031650200
4808.0,FOSTER,LEAVITT,WB,NS,92,,CHICAGO,Foster & Leavitt,17031040100
9509.0,87TH STREET,DAMEN/BEVERLY,WB,NS,87,N87,CHICAGO,87th Street & Damen,17031711200
2055.0,DIVISION,NOBLE,WB,NS,70,,CHICAGO,Division & Noble,17031241700
10106.0,69TH STREET,ASHLAND,WB,NS,67,,CHICAGO,69th Street & Ashland,17031671600
7809.0,36TH STREET,KEDZIE,EB,FS,35,,CHICAGO,36th Street & Kedzie,17031580200
2028.0,DIVISION,LARRABEE,EB,NS,70,,CHICAGO,Division & Larrabee,17031080700
3752.0,LAWRENCE,CALIFORNIA,EB,NT,81,N81,CHICAGO,Lawrence & California,17031040700
9417.0,87TH STREET,ST. LAWRENCE,EB,NS,87,,CHICAGO,87th Street & St. Lawrence,17031440700
12610.0,ADDISON,MOBILE,WB,NS,152,,CHICAGO,Addison & Mobile,17031170200
1269.0,FULLERTON,LECLAIRE,WB,NS,74,,CHICAGO,Fullerton & Leclaire,17031190800
13088.0,59TH STREET,SPRINGFIELD,WB,NS,59,,CHICAGO,59th Street & Springfield,17031620400
12021.0,95TH STREET,1500 EAST (BLACKSTONE),WB,NS,"N5,95,100",N5,CHICAGO,1500 E 95th Street,17031470100
4926.0,IRVING PARK,PINE GROVE,EB,FS,"80,135,148",,CHICAGO,Irving Park & Pine Grove,17031060800
14778.0,87TH STREET,RACINE,EB,FS,"24,87",N87,CHICAGO,87th Street & Racine,17031711400
5638.0,IRVING PARK,PULASKI,EB,NS,80,N53,CHICAGO,Irving Park & Pulaski,17031161000
17656.0,STONY ISLAND,68TH STREET,SB,FS,28,,CHICAGO,Stony Island & 68th Street,17031430300
15126.0,LEXINGTON,LARAMIE,EB,FS,57,,CHICAGO,Lexington & Laramie,17031252300
2533.0,35TH STREET,KING DRIVE,EB,FS,"4,X4,35",,CHICAGO,35th Street & King Drive,17031351100
40.0,JACKSON,LEAVITT,EB,FS,126,,CHICAGO,Jackson & Leavitt,17031281300
9399.0,87TH STREET,VINCENNES,EB,NS,"24,87",N87,CHICAGO,87th Street & Vincennes,17031711400
5664.0,IRVING PARK,ASHLAND,EB,NS,80,,CHICAGO,Irving Park & Ashland,17031060300
6747.0,16TH STREET,HOMAN,EB,NS,18,,CHICAGO,16th Street & Homan,17031292200
686.0,GRAND,LONG,EB,NS,65,,CHICAGO,Grand & Long,17031191200
12480.0,ADDISON,SAYRE,EB,FT,152,,CHICAGO,Addison & Sayre,17031171000
4042.0,ARMITAGE,HAMLIN,EB,NS,73,,CHICAGO,Armitage & Hamlin,17031222900
3410.0,63RD STREET,WOOD,EB,FS,63,N63,CHICAGO,63rd Street & Wood,17031671200
17193.0,DEVON,SACRAMENTO,EB,FS,155,,CHICAGO,Devon & Sacramento,17031020700
17194.0,DEVON,ROCKWELL,EB,FS,155,,CHICAGO,Devon & Rockwell,17031020800
17196.0,DEVON,RIDGE,EB,FS,155,,CHICAGO,Devon & Ridge,17031020900
17251.0,LAWRENCE,ROCKWELL,EB,FS,81,N81,CHICAGO,Lawrence & Rockwell,17031040700
10908.0,74TH STREET,DAMEN,EB,FS,"75,94",,CHICAGO,74th Street & Damen,17031672000
8013.0,PRINCETON,42ND PLACE,NB,NT,43,,CHICAGO,Princeton & 42nd Place,17031370100
11112.0,KIMBALL,GRANVILLE,SB,NS,82,,CHICAGO,Kimball & Granville,17031130100
8354.0,WESTERN,28TH STREET,NB,NS,49,N49,CHICAGO,Western & 28th Street,17031311300
5879.0,HALSTED,65TH STREET,NB,FS,8,,CHICAGO,Halsted & 65th Street,17031680900
5881.0,HALSTED,GREEN LINE STATION,NB,MB,8,,CHICAGO,Halsted Green Line Station,17031680900
1791.0,CLARK,ARTHUR (south leg),SB,MB,22,N22,CHICAGO,Clark & Arthur,17031010800
17023.0,STATE,37TH STREET,SB,FS,29,,CHICAGO,State & 37th Street,17031351500
5510.0,COLUMBUS,NORTH WATER/CITYFRONT PLAZA,NB,NS,124,,CHICAGO,Columbus & North Water,17031081400
6435.0,VINCENNES,82ND STREET,NB,FT,"24,79",,CHICAGO,Vincennes & 82nd Street,17031440400
11738.0,NARRAGANSETT,NORTH AVENUE,NB,FS,86,,CHICAGO,Narragansett & North Ave,17031250400
7058.0,S. SHORE DRIVE,77TH STREET,SB,FS,"N5,6,26,71",N5,CHICAGO,S. Shore Drive & 77th Street,17031431400
4279.0,CALIFORNIA,53RD STREET,SB,NS,94,,CHICAGO,California & 53rd Street,17031630400
1910.0,CLARK,BELDEN,NB,NS,"22,36",N22,CHICAGO,Clark & Belden,17031071400
11586.0,CENTRAL,OHIO,NB,NS,85,,CHICAGO,Central & Ohio,17031251500
6420.0,VINCENNES,95TH STREET,NB,NS,112,,CHICAGO,Vincennes & 95th Street,17031730400
11752.0,NARRAGANSETT,WELLINGTON,NB,NS,86,,CHICAGO,Narragansett & Wellington,17031190400
8711.0,DAMEN,79TH STREET,NB,NS,48,,CHICAGO,Damen & 79th Street,17031710500
2296.0,STATE,MARQUETTE RD,NB,FS,29,,CHICAGO,State & Marquette Rd,17031690100
5305.0,JEFFERY,73RD STREET,NB,FS,"N5,15",N5,CHICAGO,Jeffery & 73rd Street,17031430600
2472.0,COTTAGE GROVE,85TH STREET,NB,NS,4,,CHICAGO,Cottage Grove & 85th Street,17031440100
4708.0,PULASKI,71ST STREET,NB,FS,53A,,CHICAGO,Pulaski & 71st Street,17031650400
15125.0,CICERO,JARLATH,SB,NS,54A,,LINCOLNWOOD,Cicero & Jarlath,
14623.0,PULASKI,SCHUBERT,SB,FS,53,N53,CHICAGO,Pulaski & Schubert,17031220800
8539.0,HARLEM,FOSTER (south leg),SB,NS,90,,CHICAGO,Harlem & Foster,17031100500
8205.0,WESTERN,JONES,SB,NT,49,N49,CHICAGO,Western & Logan/Jones,17031220200
2224.0,KING DRIVE,56TH STREET,SB,FS,3,,CHICAGO,King Drive & 56th Street,17031400400
2227.0,KING DRIVE,59TH STREET,SB,FS,3,,CHICAGO,King Drive & 59th Street,17031400700
7069.0,COMMERCIAL,85TH STREET,SB,NS,"N5,26,71",N5,CHICAGO,Commercial & 85th Street,17031460300
7338.0,AVENUE O,EWING at 12000 SOUTH,NB,NS,30,,CHICAGO,Avenue O & Ewing (12000 South),17031550100
5389.0,STATE,DELAWARE,NB,NS,36,,CHICAGO,State & Delaware,17031081200
7623.0,MICHIGAN,96TH STREET,NB,NS,"34,103,106,119",N34,CHICAGO,Michigan & 96th Street,17031490500
5399.0,BROADWAY,BARRY (north leg),NB,MT,36,,CHICAGO,Broadway & Barry,17031063200
1937.0,CLARK,LELAND,NB,NS,22,N22,CHICAGO,Clark & Leland,17031031700
11891.0,LAWRENCE,CHRISTIANA,EB,NT,93,,CHICAGO,Lawrence & Christiana,17031140700
3497.0,95TH STREET,WINSTON,EB,NS,"N9,95",N9,CHICAGO,95th Street & Winston,17031730400
11205.0,32ND STREET,LAWNDALE,EB,FS,82,,CHICAGO,32nd Street & Lawndale,17031302000
3311.0,63RD STREET,LONG,EB,NS,63W,,CHICAGO,63rd Street & Long,17031640700
7458.0,35TH STREET,WASHTENAW,EB,NS,35,,CHICAGO,35th Street & Washtenaw,17031580100
10970.0,DIVERSEY,NORMANDY,EB,NS,76,,CHICAGO,Diversey & Normandy,17031180200
10910.0,74TH STREET,WOOD,EB,NT,75,,CHICAGO,74th Street & Wood,17031672000
2962.0,COTTAGE GROVE,11000 SOUTH,NB,MB,"4,115",,CHICAGO,11000 S Cottage Grove,17031500200
10550.0,MORGAN DRIVE,RUSSELL DRIVE,EB,NS,55,N55,CHICAGO,Morgan Drive & Russell Drive,17031400300
9959.0,115TH STREET,ST. LOUIS,EB,NS,52A,,CHICAGO,115th Street & St. Louis,17031740400
12442.0,119TH STREET,MARSHFIELD,EB,NS,119,,CALUMET PARK,119th Street & Marshfield,
12404.0,111TH STREET,HOYNE,EB,NS,112,,CHICAGO,111th Street & Hoyne,17031750500
11944.0,93RD STREET,YATES,EB,NS,"N5,95",N5,CHICAGO,93rd Street & Yates,17031480400
6948.0,CERMAK,UNION,EB,NS,21,,CHICAGO,Cermak & Union,17031310100
834.0,GRAND,MEADE,WB,NS,65,,CHICAGO,Grand & Meade,17031191300
12278.0,103RD STREET,1100 EAST RR CROSSING,WB,MB,106,,CHICAGO,1100 E 103rd Street,17031500100
233.0,CONGRESS,3700 WEST,WB,MB,"7,126",,CHICAGO,3700 W Congress,17031270500
4549.0,55TH STREET,MAYFIELD,WB,MT,"55A,55N",,CHICAGO,55th Street & Mayfield,17031560800
4804.0,FOSTER,WOLCOTT,WB,NS,"50,92",,CHICAGO,Foster & Wolcott,17031040100
9361.0,BELMONT,PLAINFIELD,WB,NS,77,,CHICAGO,Belmont & Plainfield,17031170600
12065.0,LUNT,CLARK,WB,FS,96,,CHICAGO,Lunt & Clark,17031010700
15108.0,ONTARIO,STATE,WB,FS,125,,CHICAGO,Ontario & State,17031081600
10629.0,55TH STREET,KEELER,WB,NS,55,,CHICAGO,55th Street & Keeler,17031620200
12267.0,106TH STREET,AVENUE O,WB,NS,"26,100",,CHICAGO,106th Street & Avenue O,17031520300
14862.0,PERSHING,HALSTED,WB,FS,39,,CHICAGO,Pershing & Halsted,17031601400
5086.0,HALSTED,47TH STREET,NB,FS,"8,44",,CHICAGO,Halsted & 47th Street,17031610700
9145.0,PULASKI,FOSTER,NB,NS,53,,CHICAGO,Pulaski & Foster,17031140300
6446.0,WENTWORTH,71ST STREET,NB,NS,24,,CHICAGO,Wentworth & 71st Street,17031691100
9087.0,PULASKI,HARRISON,NB,NS,53,N53,CHICAGO,Pulaski & Harrison (Blue Line),17031260900
4925.0,IRVING PARK,CLARENDON,EB,FS,"80,135,148",,CHICAGO,Irving Park & Clarendon,17031060800
12453.0,119TH STREET,HALSTED,EB,NS,119,,CHICAGO,119th Street & Halsted,17031530400
7736.0,PERSHING,VINCENNES,EB,NS,39,,CHICAGO,Pershing & Vincennes,17031380200
5702.0,IRVING PARK,KIMBALL,WB,NS,80,,CHICAGO,Irving Park & Kimball,17031160500
8976.0,PULASKI,VICTORIA,SB,NS,53,,CHICAGO,Pulaski & Victoria,17031130200
9900.0,NORTHWEST HWY,SAYRE,NWB,NS,68,,CHICAGO,Northwest Hwy & Sayre,17031100200
9618.0,AUSTIN,FILLMORE,NB,FS,91,,CHICAGO,Austin & Fillmore,17031252400
7366.0,EWING,94TH STREET,NB,NS,"26,30",,CHICAGO,Ewing & 94th Street,17031520100
15701.0,HARLEM,SUPERIOR,NB,NS,90,,OAK PARK,Harlem & Superior,
6716.0,ORLEANS,LOCUST,NB,NS,37,,CHICAGO,Orleans & Locust,17031081800
7293.0,AVENUE O,EWING at 12000 SOUTH,SB,NT,30,,CHICAGO,Avenue O & Ewing (12000 South),17031550100
11819.0,HARLEM,LAWRENCE,NB,NT,90,,HARWOOD HEIGHTS,Harlem & Lawrence,17031810501
9652.0,AUSTIN,SCHUBERT,NB,NS,91,,CHICAGO,Austin & Schubert,17031190600
9067.0,PULASKI,27TH STREET,NB,NS,53,,CHICAGO,Pulaski & 27th Street,17031301700
12920.0,PULASKI,68TH STREET,NB,NS,53A,,CHICAGO,Pulaski & 68th Street,17031650400
14544.0,111TH STREET,KING DRIVE,WB,FS,111,,CHICAGO,111th Street & King Drive,17031490900
13093.0,59TH STREET,KOSTNER,WB,NS,59,,CHICAGO,59th Street & Kostner,17031620300
225.0,HARRISON,SACRAMENTO,WB,NS,7,,CHICAGO,Harrison & Sacramento,17031271100
145.0,JACKSON,LARAMIE,WB,FS,126,,CHICAGO,Jackson & Laramie,17031252100
10867.0,75TH STREET,STONY ISLAND,WB,FS,75,,CHICAGO,75th Street & Stony Island,17031430400
2457.0,LAFAYETTE,91ST STREET,SB,NS,29,,CHICAGO,Lafayette & 91st Street,17031440500
2450.0,LAFAYETTE,83RD STREET,SB,NS,29,,CHICAGO,Lafayette & 83rd Street,17031440400
10012.0,KEDZIE,65TH STREET,SB,NS,52A,,CHICAGO,Kedzie & 65th Street,17031660500
17187.0,CERMAK,CENTRAL PARK,EB,FS,21,,CHICAGO,Cermak & Central Park,17031300700
7174.0,47TH STREET,LAKE PARK,EB,NS,47,,CHICAGO,47th Street & Lake Park,17031390600
11336.0,MONTROSE,CENTRAL PARK,EB,NS,78,,CHICAGO,Montrose & Central Park,17031160400
12152.0,103RD STREET,VINCENNES,EB,NS,103,,CHICAGO,103rd Street & Vincennes Ave,17031720700
6937.0,CERMAK,ASHLAND/BLUE ISLAND,EB,NS,21,,CHICAGO,Cermak & Ashland/Blue Island,17031311400
5960.0,HALSTED,WRIGHTWOOD,NB,NS,8,,CHICAGO,Halsted & Wrightwood,17031070200
10412.0,CICERO,WILSON,NB,FS,54A,,CHICAGO,Cicero & Wilson,17031160100
17666.0,HOLLAND,85TH STREET,SB,FT,24,,CHICAGO,8500 S Holland,17031440400
17667.0,HOLLAND,8501 S HOLLAND,NB,NS,24,,CHICAGO,8501 S Holland,17031440400
17669.0,83RD STREET,HOLLAND,WB,FT,24,,CHICAGO,83rd Street & Holland,17031440400
8778.0,DAMEN,59TH STREET,SB,NS,48,,CHICAGO,Damen & 59th Street,17031670500
6504.0,WENTWORTH,35TH STREET,SB,NS,24,,CHICAGO,Wentworth & 35th Street,17031340500
2895.0,111TH STREET,COTTAGE GROVE,EB,FS,111A,,CHICAGO,111th Street & Cottage Grove,17031500300
1880.0,DEARBORN,ADAMS,NB,FS,"22,24,36,62,151","N22,N62",CHICAGO,Dearborn & Adams,17031320500
297.0,ROOSEVELT,WOOD,EB,NS,12,,CHICAGO,Roosevelt & Wood,17031284100
15266.0,63RD STREET,KOSTNER,EB,FS,63,N63,CHICAGO,63rd Street & Kostner,17031650300
198.0,HARRISON,RACINE,EB,NS,"7, 755",,CHICAGO,Harrison & Racine,17031282300
14838.0,HARRISON,KEDZIE,EB,FS,7,,CHICAGO,Harrison & Kedzie,17031271700
14852.0,STATE,26TH STREET,NB,FS,29,,CHICAGO,State & 26th Street,17031330400
14816.0,KEDZIE,63RD STREET,NB,FS,"52,52A",,CHICAGO,Kedzie & 63rd Street,17031660300
3642.0,HALSTED,114TH STREET,NB,NS,"8A,108",,CHICAGO,Halsted & 114th Street,17031491200
3434.0,63RD STREET,MICHIGAN,EB,NT,63,N63,CHICAGO,63rd Street & Michigan,17031690100
11030.0,DIVERSEY,HALSTED,EB,FS,76,,CHICAGO,Diversey & Halsted,17031070200
15210.0,63RD STREET,WESTERN,EB,FS,63,N63,CHICAGO,63rd Street & Western,17031660700
14551.0,IRVING PARK,CALIFORNIA,EB,FS,80,,CHICAGO,Irving Park & California,17031160700
3826.0,LARAMIE,BLOOMINGDALE,SB,NS,57,,CHICAGO,Laramie & Bloomingdale,17031250300
1036.0,SHERIDAN,ARDMORE,SB,NS,"136,147,151",,CHICAGO,Sheridan & Ardmore,17031030600
4607.0,CICERO,ARCHER,SB,FS,"47,54B,N62",N62,CHICAGO,Cicero & Archer,17031560600
15347.0,HALSTED,CHICAGO,SB,FS,8,,CHICAGO,Halsted & Chicago,17031243500
9029.0,PULASKI,FERDINAND,SB,FT,53,N53,CHICAGO,Pulaski & Ferdinand,17031231400
2405.0,STATE,41ST STREET,SB,NT,29,,CHICAGO,State & 41st Street,17031380500
7804.0,ARCHER,PERSHING/ROCKWELL,NEB,FS,"39,62",N62,CHICAGO,Archer & Pershing/Rockwell,17031580100
11779.0,HARLEM,ADDISON,SB,NS,90,,CHICAGO,Harlem & Addison,17031170400
11783.0,HARLEM,BELMONT,SB,NS,90,,CHICAGO,Harlem & Belmont,17031170800
11591.0,CENTRAL,THOMAS,NB,NS,85,,CHICAGO,Central & Thomas,17031251200
4165.0,CALIFORNIA,46TH STREET,NB,NS,94,,CHICAGO,California & 46th Street,17031580900
15107.0,KING DRIVE,114TH STREET,NB,NS,"111A,115",,CHICAGO,King Drive & 114th Street,17031491400
7316.0,EXCHANGE,130TH STREET,NB,NS,30,,CHICAGO,Exchange & 130th Street,17031550200
8943.0,DAMEN,SCHOOL,NB,NS,50,,CHICAGO,Damen & School,17031051200
5788.0,HALSTED,ERIE,SB,NS,8,,CHICAGO,Halsted & Erie,17031243500
6657.0,OGDEN,HOMAN,SWB,NS,157,,CHICAGO,Ogden & Homan,17031291800
6308.0,26TH STREET,PULASKI,EB,NS,60,N60,CHICAGO,26th Street & Pulaski,17031301800
888.0,NORTH AVENUE,HUMBOLDT,EB,NS,72,,CHICAGO,North Ave & Humboldt,17031240900
2888.0,111TH STREET,STATE,EB,NS,111,,CHICAGO,111th Street & State,17031491300
15364.0,MADISON,WESTERN,EB,FS,20,N20,CHICAGO,Madison & Western,17031280900
17065.0,RACINE,69TH STREET,SB,FS,44,,CHICAGO,Racine & 69th Street,17031671700
3683.0,HALSTED,81ST STREET,SB,NS,8A,,CHICAGO,Halsted & 81st Street,17031710800
5339.0,BROADWAY,CATALPA,SB,NS,36,,CHICAGO,Broadway & Catalpa,17031030800
1021.0,SHERIDAN,MORSE,SB,FS,147,0,CHICAGO,Sheridan & Morse,17031010500
12353.0,VINCENNES,105TH STREET,SB,NS,112,,CHICAGO,Vincennes & 105th Street,17031720700
2343.0,STATE,CERMAK,NB,NS,29,,CHICAGO,State & Cermak,17031330400
7604.0,MICHIGAN,115TH STREET,NB,NS,"34,119",N34,CHICAGO,Michigan & 115th Street,17031530100
6454.0,WENTWORTH,63RD STREET,NB,NS,24,,CHICAGO,Wentworth & 63rd Street,17031690200
2787.0,79TH STREET,ELLIS,EB,NS,79,N79,CHICAGO,79th Street & Ellis,17031440100
17398.0,BROADWAY,AINSLIE,SB,FS,36,,CHICAGO,Broadway & Ainslie,17031031100
12757.0,RANDOLPH,HALSTED,WB,NS,19,,CHICAGO,Randolph & Halsted,17031280100
15526.0,LASALLE,ONTARIO,SB,FS,156,,CHICAGO,LaSalle & Ontario,17031081700
14403.0,CHICAGO AVENUE,CHURCH,SB,NS,201,,EVANSTON,Chicago Avenue & Church,
524.0,CHICAGO,KILPATRICK,EB,NS,66,,CHICAGO,Chicago & Kilpatrick,17031251700
12960.0,59TH STREET,LAWNDALE,EB,NS,59,,CHICAGO,59th Street & Lawndale,17031650100
15344.0,WESTERN,HUBBARD,SB,FS,49,N49,CHICAGO,Western & Hubbard,17031242800
3299.0,NARRAGANSETT,63RD STREET,SB,FS,55N,,CHICAGO,Narragansett & 63rd Street,17031640500
11643.0,LEHIGH,CALDWELL,NWB,NS,85A,,CHICAGO,Lehigh & Caldwell,17031120100
14965.0,LINCOLN,FOSTER,SEB,FS,11,,CHICAGO,Lincoln & Foster,17031040200
15895.0,CLARK,HARRISON,SB,FS,22,N22,CHICAGO,Clark & Harrison,17031320500
7287.0,AVENUE O,116TH STREET,SB,NS,30,,CHICAGO,Avenue O & 116th Street,17031520600
2222.0,KING DRIVE,GARFIELD (north leg),SB,NS,3,,CHICAGO,King Drive & Garfield,17031400300
4958.0,LASALLE,HURON,SB,FS,156,,CHICAGO,LaSalle & Huron,17031081700
7397.0,SOUTH CHICAGO,76TH STREET,NWB,NS,30,,CHICAGO,South Chicago & 76th Street,17031431000
11709.0,NARRAGANSETT,BLOOMINGDALE,SB,NS,86,,CHICAGO,Narragansett & Bloomingdale,17031250500
11482.0,PETERSON,DAMEN,WB,NS,84,,CHICAGO,Peterson & Damen,17031020900
17110.0,55TH STREET,LARAMIE,WB,FS,"55A,55N",,CHICAGO,55th Street & Laramie,17031560700
17275.0,TAYLOR,JEFFERSON,WB,FS,157,,CHICAGO,Taylor & Jefferson,17031283500
17349.0,79TH STREET,HALSTED,WB,FS,79,N79,CHICAGO,79th Street & Halsted,17031710800
4113.0,ARMITAGE,HUMBOLDT (w. serv. drive),WB,FS,73,,CHICAGO,Armitage & Humboldt,17031221200
7657.0,35TH STREET,DAMEN,WB,NS,35,,CHICAGO,35th Street & Damen,17031590200
7945.0,BELMONT,KEDZIE,WB,FS,77,N77,CHICAGO,Belmont & Kedzie,17031210100
505.0,MADISON,CENTRAL,WB,NS,20,N20,CHICAGO,Madison & Central,17031251900
11054.0,DIVERSEY,WOLCOTT (west leg),WB,NS,76,,CHICAGO,Diversey & Wolcott,17031051300
108.0,HARRISON,DAMEN,WB,NS,"7,126",,CHICAGO,Harrison & Damen,17031282500
7429.0,31ST STREET,LAWNDALE,WB,NS,"35,82",,CHICAGO,31st Street & Lawndale,17031301700
5173.0,RACINE,60TH STREET,SB,NS,44,,CHICAGO,Racine & 60th Street,17031670900
5182.0,RACINE,68TH STREET,SB,NS,44,,CHICAGO,Racine & 68th Street,17031671700
7543.0,MICHIGAN,110TH STREET,SB,NS,"34,119",N34,CHICAGO,Michigan & 110th Street,17031490900
4525.0,ARCHER,MAJOR (west leg),SWB,NS,"62,62H",,CHICAGO,Archer & Major,17031560800
5368.0,BROADWAY,SURF (north leg),SB,NS,36,,CHICAGO,Broadway & Surf,17031063400
9925.0,NORTHWEST HWY,OVERHILL,SEB,FS,68,,CHICAGO,Northwest Hwy & Overhill,17031090200
